id,content
3196,Set the temperature to 80 degrees
3197,Turn on the camera
3198,What's on Baby camera?
3199,Show garage camera
3200,Turn off the camera
3201,Is the Babycam On?
3202,Show the Front Door Camera on Living Room TV
3203,Turn On Hallway Camera
3204,Turn on TV
3205,Turn off speakers
3206,Is the kettle on?
3207,Set the temperature to 70 degrees
3208,Is my water heater on?
3209,Turn off the water heater
3210,Turn up the temperature on water heater
3211,Is the front door closed?
3212,Open the side door
3213,Send the vacuum home
3214,Pause the vacuum
3215,Is the vacuum running?
3216,Start vacuuming
3217,Start the vacuum
3218,Charge the vacuum
3219,Stop the vacuum
3220,Is the vacuum charging?
3221,Stop vacuuming
3222,Dock the vacuum
3223,Turn on the humidifier
3224,Set the humidifier to 8
3225,Deactivate auto for the humidifier
3226,Start the humidifier
3227,Set the humidifier to 35% humidity
3228,Change the airflow to front on the humidifier
3229,Set the humidifier to auto
3230,Dim the master bed room lamps
3231,Is the light on in Tyler's room?
3232,Turn off the lights in the kitchen
3233,Turn on my lights
3234,Dim the lights
3235,Are the lights on in the bathroom?
3236,Turn on the air purifier
3237,Start the air purifier
3238,Is the air purifier on?
3239,Turn on the fan
3240,Raise the fan speed
3241,Set fan to 5
3242,Make the fan speed higher
3243,What is the fan speed?
3244,Turn off the fan
3245,Lower the fan speed
3246,Make the fan speed lower
3247,Are blinds open?
3248,Close blinds 10%
3249,Open the blinds halfway
3250,Open blinds
3251,Rotate blinds to 20%
3252,Close blinds down
3253,Close blinds to 50%
3254,Close blinds down to 20%
3255,Open blinds to 20%
3256,Open blinds up to 50%
3257,Set the temperature on coffee maker to 80 degrees
3258,Is the coffee maker on?
3259,Turn off the coffee maker
3260,Activate Good Morning
3261,Turn on Movie Mode
3262,What's the temperature inside?
3263,Turn up the thermostat
3264,Set the thermostat to 70 degrees
3265,Set the temperature to 65 degrees
3266,Volume up on TV
3267,Turn on the TV
3268,Skip ahead on speaker
3269,Pause the TV
3270,Stop the TV
3271,Mute the TV
3272,Resume the TV
3273,Make it louder on the TV
3274,Set security to arm
3275,Arm security
3276,Lock the front door
3277,Is the front door locked?
3278,Make sure the front door is unlocked
3279,Make the front door lock
3280,Unlock the front door
3281,Is the front door unlocked?
3282,Make sure the front door is locked
3283,Make the front door unlock
3284,Show the Front Door Camera on Living Room TV
3285,Turn off the camera
3286,Show garage camera
3287,What's on Baby camera?
3288,Is the Babycam On?
3289,Turn On Hallway Camera
3290,Turn on the camera
3291,Close blinds down to 20%
3292,Close blinds to 50%
3293,Open blinds
3294,Open blinds to 20%
3295,Close blinds
3296,Open blinds 50%
3297,Open the blinds halfway
3298,Rotate blinds to 20%
3299,Close blinds down
3300,Open blinds up to 50%
3301,Is the air purifier on?
3302,Stop the air purifier
3303,Turn on the air purifier
3304,Turn off speakers
3305,Turn on lights
3306,Open the bedroom curtains
3307,Close the curtains half way
3308,Is the kettle on?
3309,Set the temperature to 70 degrees
3310,Turn off the lights
3311,Are the lights on in the master bed room?
3312,Is the light on in Adam's bathroom?
3313,Turn on my lights
3314,Dim the lights in the dining room
3315,Turn on the master bed room lamps
3316,Open the side door
3317,Is the front door closed?
3318,Is my water heater on?
3319,Turn off the water heater
3320,Turn up the temperature on water heater
3321,What is the temperature set to?
3322,Set the temperature to 75 degrees
3323,Skip ahead on speaker
3324,Resume the speaker
3325,Volume up on speaker
3326,Stop the speaker
3327,Make it louder on the speaker
3328,Pause the speaker
3329,Mute the speaker
3330,Switch off the lights
3331,Pause the vacuum
3332,Dock the vacuum
3333,Is the vacuum charging?
3334,Send the vacuum home
3335,Stop the vacuum
3336,Stop vacuuming
3337,Is the vacuum running?
3338,Start vacuuming
3339,Start the vacuum
3340,Charge the vacuum
3341,Set fanspeed to high on dehumidifier
3342,Start the dehumidifier
3343,Set mode on dehumidifier to auto dry
3344,Turn on the dehumidifier
3345,Make the AC speed lower
3346,What is the AC doing?
3347,Set AC to high
3348,Stop the AC
3349,Set mode on AC to cool
3350,What is the AC speed?
3351,Did I set AC to cool?
3352,Lower the AC speed
3353,Start the AC
3354,Raise the AC speed
3355,Activate Good Morning
3356,Turn on Movie Mode
3357,What's the temperature inside?
3358,Turn up the thermostat
3359,Set the thermostat to 68 degrees
3360,Set the temperature to 65 degrees
3361,Pause the TV
3362,Resume the TV
3363,Stop the TV
3364,Make it louder on the TV
3365,Mute the TV
3366,Turn on the TV
3367,Volume up on TV
3368,Set security to arm
3369,Arm security
3370,Pause the vacuum
3371,Stop vacuuming
3372,Dock the vacuum
3373,Charge the vacuum
3374,Is the vacuum running?
3375,Send the vacuum home
3376,Stop the vacuum
3377,Start vacuuming
3378,Start the vacuum
3379,Is the vacuum charging?
3380,Switch off the lights
3381,What's the temperature inside?
3382,Turn down the thermostat
3383,Set the temperature to 65 degrees
3384,Set the thermostat to 68 degrees
3385,Turn up the thermostat
3386,Turn on the camera
3387,Is the Babycam On?
3388,Turn off the camera
3389,What's on Baby camera?
3390,Show the Front Door Camera on Living Room TV
3391,Show garage camera
3392,Turn On Hallway Camera
3393,Activate Good Morning
3394,Turn on Movie Mode
3395,Turn on the lights
3396,Is the light on in Adam's bathroom?
3397,Turn on my lights
3398,Turn on the bathroom lamps
3399,Are the lights on in the living room?
3400,Turn off the lights in the living room
3401,Turn on TV
3402,Turn off lights
3403,Lower the AC speed
3404,Turn on the AC
3405,Make the AC speed lower
3406,Stop the AC
3407,Raise the AC speed
3408,What is the AC doing?
3409,Set AC to high
3410,Turn off the AC
3411,What is the AC speed?
3412,Did I set AC to cool?
3413,Is the garage door open?
3414,Close the garage door
3415,Open the garage door
3416,Make sure the front door is locked
3417,Make sure the front door is unlocked
3418,Is the front door unlocked?
3419,Lock the front door
3420,Make the front door lock
3421,Make the front door unlock
3422,Unlock the front door
3423,Is the front door locked?
3424,Show garage camera
3425,Turn on the camera
3426,Show the Front Door Camera on Living Room TV
3427,Turn off the camera
3428,What's on Baby camera?
3429,Turn On Hallway Camera
3430,Is the Babycam On?
3431,Open the side door
3432,Is the front door closed?
3433,Turn down the thermostat
3434,Set the thermostat to 72 degrees
3435,What's the temperature inside?
3436,Set the temperature to 65 degrees
3437,Set security to arm
3438,Arm security
3439,Turn on the camera
3440,Turn off the camera
3441,Show the Front Door Camera on Living Room TV
3442,What's on Baby camera?
3443,Turn On Hallway Camera
3444,Is the Babycam On?
3445,Show garage camera
3446,Are the lights on in the master bed room?
3447,Turn on my lights
3448,Is the light on in John's office?
3449,Turn off the dining room lamps
3450,Turn off the lights
3451,Turn on the lights in the kitchen
3452,Open the window
3453,Close the window
3454,Close the garage door
3455,Is the garage door closed?
3456,Open the garage door
3457,Lock the front door
3458,Make the front door lock
3459,Is the front door locked?
3460,Make the front door unlock
3461,Unlock the front door
3462,Make sure the front door is locked
3463,Make sure the front door is unlocked
3464,Is the front door unlocked?
3465,Turn on the camera
3466,Turn On Hallway Camera
3467,Show the Front Door Camera on Living Room TV
3468,What's on Baby camera?
3469,Turn off the camera
3470,Show garage camera
3471,Is the Babycam On?
3472,Turn on my lights
3473,Dim the lights in the living room
3474,Turn off the lights
3475,Is the light on in Adam's bathroom?
3476,Turn off the dining room lamps
3477,Are the lights on in the kids bedroom?
3478,Switch off the lights
3479,Close the garage door
3480,Is the garage door open?
3481,Open the garage door
3482,Open blinds 50%
3483,Close blinds to 50%
3484,Close blinds down
3485,Open blinds up to 50%
3486,Close blinds
3487,Rotate blinds to 20%
3488,Open blinds
3489,Open the blinds halfway
3490,Are blinds open?
3491,Close blinds 10%
3492,Open the front gate
3493,Close the gate 50%
3494,Turn on the fan
3495,Turn off the fan
3496,Set fan to 5
3497,Make the fan speed lower
3498,Raise the fan speed
3499,What is the fan speed?
3500,Lower the fan speed
3501,Make the fan speed higher
3502,Open blinds up to 50%
3503,Open the blinds halfway
3504,Rotate blinds to 20%
3505,Close blinds down
3506,Close blinds 10%
3507,Close blinds down to 20%
3508,Close blinds
3509,Are blinds open?
3510,Open blinds
3511,Open blinds 50%
3512,Did I set AC to cool?
3513,What is the AC doing?
3514,Set mode on AC to cool
3515,What cycle is the AC in?
3516,What is the AC speed?
3517,Set AC to high
3518,Lower the AC speed
3519,Stop the AC
3520,What's AC mode set to?
3521,Turn off the AC
3522,Switch off the lights
3523,Stop the air purifier
3524,Turn off the air purifier
3525,Is the air purifier on?
3526,Turn off the lights in the kitchen
3527,Are the lights on in the bathroom?
3528,Turn on the lights
3529,Turn off the bathroom lamps
3530,Is the light on in Mary's playroom?
3531,Turn on my lights
3532,Turn on Movie Mode
3533,Activate Good Morning
3534,Turn on lights
3535,Turn off TV
3536,Turn on the TV
3537,Make it louder on the TV
3538,Skip ahead on speaker
3539,Stop the TV
3540,Resume the TV
3541,Volume down on TV
3542,Pause the TV
3543,Mute the TV
3544,Close the curtains half way
3545,Open the bedroom curtains
3546,Dock the vacuum
3547,Send the vacuum home
3548,Stop the vacuum
3549,Is the vacuum running?
3550,Stop vacuuming
3551,Pause the vacuum
3552,Start the vacuum
3553,Start vacuuming
3554,Is the vacuum charging?
3555,Charge the vacuum
3556,What's the temperature inside?
3557,Turn down the thermostat
3558,Set the thermostat to 75 degrees
3559,Set the temperature to 65 degrees
3560,Turn off the camera
3561,Turn on the camera
3562,Show the Front Door Camera on Living Room TV
3563,Turn On Hallway Camera
3564,Show garage camera
3565,Is the Babycam On?
3566,What's on Baby camera?
3567,Lock the front door
3568,Is the front door unlocked?
3569,Make sure the front door is unlocked
3570,Make sure the front door is locked
3571,Make the front door unlock
3572,Make the front door lock
3573,Unlock the front door
3574,Is the front door locked?
3575,Turn off the camera
3576,Turn on the camera
3577,What's on Baby camera?
3578,Show the Front Door Camera on Living Room TV
3579,Is the Babycam On?
3580,Turn On Hallway Camera
3581,Show garage camera
3582,Switch off the lights
3583,Set security to arm
3584,Arm security
3585,Stop the vacuum
3586,Charge the vacuum
3587,Start vacuuming
3588,Send the vacuum home
3589,Is the vacuum charging?
3590,Pause the vacuum
3591,Start the vacuum
3592,Stop vacuuming
3593,Is the vacuum running?
3594,Dock the vacuum
3595,Turn on the camera
3596,Show the Front Door Camera on Living Room TV
3597,Is the Babycam On?
3598,What's on Baby camera?
3599,Show garage camera
3600,Turn On Hallway Camera
3601,Turn off the camera
3602,Arm security
3603,Set security to arm
3604,Activate Good Morning
3605,Turn on Movie Mode
3606,Talk to NightOwl Connect.
3607,Ask NightOwl Connect about my devices.
3608,Talk to NightOwl Connect about Actions.
3609,Ask NightOwl Connect to start recording.
3610,Talk to NightOwl Connect about Commands.
3611,Talk to Alder Home
3612,Ask Alder Home to get alarm status
3613,Ask Alder Home to get history for this week
3614,Ask Alder Home to get history for today
3615,Talk to Smart Rabbit
3616,Talk to Alcidae Garager
3617,Talk to Immax Neo Security
3618,Talk to arnoo eu security
3619,Talk to arnoo eu security to set away mode
3620,Talk to arnoo eu security to set stay mode
3621,Ask location sensor
3622,Talk to Prodigy Home
3623,Ask Prodigy Home to arm away
3624,Ask Prodigy Home about alarm status
3625,Ask Prodigy Home to get history for yesterday
3626,Ask Prodigy Home to get history for last week
3627,Talk to alarm oh
3628,Ask alarm oh to arm away
3629,Ask alarm oh to get alarm status
3630,Ask alarm oh to get history for this week
3631,Ask alarm oh to get history for today
3632,Talk to myVita plus
3633,Open myVita plus to check zone one status
3634,Ask myVita plus that I want to sleep
3635,Ask SmartCam by Ooma
3636,Talk to SmartCam by Ooma
3637,Talk to Altec Smart Cameras
3638,Ask Altec Smart Cameras to enable camera detection
3639,Ask Altec Smart Cameras to disable camera motion detection
3640,Talk to HUB SIX
3641,Talk to Angee security
3642,Ask Angee security about her state
3643,Ask Angee security to arm my home
3644,Ask Angee security to start a new recording
3645,Ask Angee security about who is present
3646,Talk to project nursery
3647,Tell Virtual Keypad to arm my system
3648,Ask Virtual Keypad to arm away
3649,Arm my system with Virtual Keypad
3650,Ask LifeShield to arm instant.
3651,Ask LifeShield to arm stay.
3652,Ask LifeShield to arm away.
3653,Ask Control Hub to disarm system
3654,Ask Control Hub to arm system
3655,Ask Control Hub to panic system
3656,Ask Control Hub to start group one
3657,Ask Control Hub to start recording
3658,Talk to iSmart Plus.
3659,Ask iSmart Plus to turn on the auto-rotate.
3660,Ask iSmart Plus to show me a picture.
3661,Ask iSmart Plus to turn on the color night vision.
3662,Ask iSmart Plus to make an emergency call.
3663,Talk to Trend Micro
3664,Ask Trend Micro to scan my network
3665,Ask Trend Micro if my network is OK
3666,Ask Trend Micro to pause the Internet for Tom
3667,Ask Hubble Home to check temperature
3668,Speak to Hubble Home to disable motion detection
3669,Talk to Hubble Home to stop lullaby
3670,Ask Hubble Home to enable motion recording
3671,Ask Hubble Home to play lullaby
3672,Talk to Point Home
3673,Ask Point Home to turn on the alarm
3674,Ask Point Home what's the temperature
3675,Talk to [Retired] Sesame Lock
3676,Talk to [Retired] Sesame Lock to get lock status
3677,Ask [Retired] Sesame Lock to check lock status
3678,Talk to [Retired] Sesame Lock to close the door
3679,Ask [Retired] Sesame Lock to lock the door
3680,Ask My Blaupunkt Alarm
3681,Talk to Cocoon
3682,Ask Cocoon to arm my household
3683,Tell Cocoon to sound the siren
3684,Tell Cocoon to stop the siren
3685,Ask Cocoon about subsound
3686,Talk to OHD Anywhere
3687,Ask OHD Anywhere to open my door
3688,Ask OHD Anywhere to close all of my doors
3689,Talk to Protect Alarm
3690,Talk to Protect Alarm and Arm the hub
3691,Talk to Protect Alarm and Disarm the hub
3692,Talk to Protect Alarm and Set my pin
3693,Talk to Protect Alarm and Turn off the cameras
3694,Ask Cove Home to arm stay
3695,Talk to Cove Home
3696,Ask Cove Home to arm away
3697,Ask Cove Home to get alarm status
3698,Ask Cove Home to get history for this week
3699,Ask Cove Home to get history for today
3700,Turn off the camera
3701,Turn on the camera
3702,Show garage camera
3703,Turn On Hallway Camera
3704,Show the Front Door Camera on Living Room TV
3705,Is the Babycam On?
3706,What's on Baby camera?
3707,Lock the front door
3708,Is the front door locked?
3709,Make sure the front door is unlocked
3710,Make sure the front door is locked
3711,Make the front door lock
3712,Unlock the front door
3713,Make the front door unlock
3714,Is the front door unlocked?
3715,Arm security
3716,Set security to arm
3717,Show me who's at the front door
3718,What's on front door
3719,Show the front door on Living Room TV
3720,Turn down the thermostat
3721,What's the temperature inside?
3722,Turn up the thermostat
3723,Set the temperature to 65 degrees
3724,Set the thermostat to 70 degrees
3725,Are the lights on in the bathroom?
3726,Turn off the lights in the dining room
3727,Dim the living room lamps
3728,Is the light on in Tyler's room?
3729,Turn on the lights
3730,Turn on my lights
3731,Talk to Jotto Smart
3732,Ask Jotto Smart set ten point five of kitchen
3733,Ask Jotto Smart get temperature
3734,Ask pb tv to watch channel 3
3735,Ask pb tv to search for Big Bang Theory
3736,Ask pb tv to tune to the Weather Channel
3737,Ask Clium Cleaner to clean
3738,Ask Clium Cleaner to stop
3739,Ask Clium Cleaner Record
3740,Talk to BG Vacuum
3741,Ask BG Vacuum to start cleaning.
3742,Ask BG Vacuum to stop cleaning.
3743,Ask BG Vacuum to start charging.
3744,Talk to SL60 Cleaner
3745,Ask SL60 Cleaner to start cleaning.
3746,Ask SL60 Cleaner to stop cleaning.
3747,Ask SL60 Cleaner to start charging.
3748,Talk to Salty Home
3749,Ask Salty Home how my water softener is doing
3750,Talk to Smart Motion
3751,Ask Smart Motion to move head up
3752,Ask Smart Motion to move foot down
3753,Ask Smart Motion to turn the light on
3754,Ask Smart Motion to move to the Memory Position One
3755,Talk to Accentronix Notifications
3756,Ask ematic home to open garage door
3757,Ask ematic home to close door
3758,Ask ematic home to check garage door one
3759,Talk to Dimplex Capa
3760,Ask Dimplex Capa to set temperature to 20 degrees
3761,Ask Dimplex Capa to change mode
3762,Ask Dimplex Capa to change to eco mode
3763,Ask Dimplex Capa to change to normal mode
3764,Talk to Smart Robot Mower
3765,Talk to Smart Q See
3766,Talk to Pentagon Control
3767,Ask Pentagon Control to lock front door
3768,Ask Pentagon Control to check front door
3769,Talk to fovi heat
3770,Talk to Buddee Home
3771,Talk to spd office
3772,Talk to Clean Robot
3773,Ask Clean Robot
3774,Talk to Skydrop
3775,Ask Skydrop to water all zones
3776,Ask Skydrop to water Front Yard Flowers
3777,Ask Skydrop for my watering forecast
3778,Ask Skydrop to stop watering
3779,Ask Tigo Smart for a system summary
3780,Talk to Tigo Smart about my current power production
3781,Talk to gBox1
3782,Ask gBox1 to read channel 1
3783,Talk to Bed Control
3784,Talk to Hoover Dry
3785,Talk to Spruce Irrigation
3786,Ask Spruce Irrigation to turn on all zones for 5 minutes
3787,Ask Spruce Irrigation to stop watering
3788,Ask Spruce Irrigation when the last schedule ran
3789,Ask Picostone Home
3790,Tell Picostone Home
3791,Ask SolarGaps to Roll up my blinds
3792,Ask SolarGaps to Roll up my blinds a half
3793,Ask SolarGaps to Open my blinds
3794,Ask SolarGaps to Close my blinds a little
3795,Ask SolarGaps to Roll down my blinds a little
3796,Ask Camera View to give me a help
3797,Talk to Camera View about device list
3798,Ask bluebot robotic
3799,Talk to bluebot robotic
3800,Ask blue robotic
3801,Talk to blue robotic
3802,Talk to Candy Dry
3803,Talk to C8
3804,Talk to X home
3805,Talk to smartcam
3806,Ask smartcam
3807,Ask smartcam  who visited today
3808,Ask smartcam today's brief
3809,Talk to Midea Blink
3810,Talk to Hoover Dish
3811,Talk to Tele Star
3812,Talk to Dr. coabot
3813,Ask Dr. coabot
3814,Talk to Innit Chef
3815,Ask Innit Chef to show the next instruction
3816,Ask Innit Chef for the previous step
3817,Ask Innit Chef to toggle video
3818,Ask Innit Chef for help
3819,Talk to Robonect lawn mower
3820,Ask Robonect lawn mower for the status
3821,Ask Robonect lawn mower to start mowing
3822,Ask Robonect lawn mower to call it a day
3823,Ask Robonect lawn mower to set the mode to auto
3824,Talk to Robot scout
3825,Talk to Sutro Smart Home
3826,Talk to Power Base
3827,Talk to Power Base about raise head
3828,Talk to Power Base about start massaging
3829,Talk to StreamLabs Water
3830,Talk to Candy Bianca
3831,Ask Candy Bianca on how do i clean sweaters
3832,Talk to Epson Printer
3833,Ask Epson Printer to print a help page.
3834,Ask Epson Printer to print a design paper.
3835,Ask Epson Printer to print photo props.
3836,Ask Epson Printer to print a sudoku.
3837,Talk to Proflame Connect and give me the list of fireplaces
3838,Talk to Proflame Connect and and turn on the fireplace
3839,Talk to Proflame Connect and set the thermostat to smart
3840,Talk to Robot Conga
3841,Ask Robot Conga
3842,Talk to Brizo
3843,Ask Brizo to turn my faucet on
3844,Ask Brizo to fill coffee pot
3845,Talk to SmarTap
3846,Ask SmarTap to start my morning shower
3847,Ask SmarTap to start my noon shower
3848,Talk to Automower
3849,Ask Automower to check status
3850,Ask Automower to stop
3851,Ask Automower to park
3852,Talk to LinkTap
3853,Talk to LinkTap
3854,start watering for 10 minutes
3855,Talk to LinkTap
3856,stop the water
3857,Talk to LinkTap
3858,how much battery left
3859,Talk to LinkTap
3860,when it water again
3861,Talk to Kohler
3862,Talk to Kohler
3863,to turn on my faucet
3864,Talk to Kohler
3865,to turn on my shower
3866,Talk to Kohler
3867,to check my water usage
3868,Talk to Kohler
3869,what is my filter life
3870,Ask Home Feeder sony tv on
3871,Ask Home Feeder to turn on the kitchen lights
3872,Ask Home Feeder to watch dota
3873,Ask Home Feeder to turn off slumber
3874,Talk to FireBoard
3875,Talk to FireBoard and tell me how long I've been cooking
3876,Talk to FireBoard and set my smoker to 225 degrees
3877,Ask Lay Z Spa to turn on
3878,Ask Lay Z Spa to turn massage on
3879,Ask Lay Z Spa to turn heat on
3880,Ask Sense how much power am i using
3881,Ask Sense how much solar I am producing?
3882,Ask Sense did I leave the oven on?
3883,Ask Sense when did the garage door close?
3884,Ask Sense if my refrigerator is running?
3885,Talk to Panasonic Blu-ray.
3886,Ask Panasonic Blu-ray to play.
3887,Ask Panasonic Blu-ray to pause.
3888,Ask Panasonic Blu-ray to launch Netflix.
3889,Ask Panasonic Blu-ray to turn off.
3890,Ask My spa pool set the temperature to 38 degrees
3891,Ask My spa pool turn pump 1 on
3892,Ask My spa pool turn lights on party mode
3893,Speak to simple commands
3894,Can I speak to simple commands
3895,I want to speak to simple commands
3896,Talk to simple commands
3897,Can i talk to simple commands
3898,Talk to Guardian Technologies
3899,Talk to Guardian Technologies to turn on Living Room
3900,Ask Soma Connect to open the shades
3901,Speak to Soma Connect to close the blinds
3902,Talk to Soma Connect to set the shades to 50 percent
3903,Speak to Soma Connect to open the bedroom blinds
3904,Ask Soma Connect to roll the kitchen shades to halfway
3905,Ask Moen to dispense one cup of water
3906,Ask Moen to link my account
3907,Talk to Moen
3908,Ask Moen to turn on
3909,Ask Moen to dispense hot water
3910,Ask Moen to dispense a cup of water at 100 degrees
3911,Ask Moen if I have any alerts
3912,Ask LG
3913,Ask LG to turn off the tv
3914,Ask LG to turn off tv
3915,Talk to LG
3916,Ask LG to discover my devices
3917,Ok google ask LG
3918,Talk to LG to check washer status.
3919,Speak to LG to turn on robot cleaner.
3920,Ask LG to change channel to fifteen on TV.
3921,Let me speak to LG to set air conditioner to 65 degrees.
3922,Talk to Aladdin Connect
3923,Ask Aladdin Connect to Open my door
3924,Ask Aladdin Connect to Close all doors
3925,Talk to Live Smart
3926,Ask Live Smart to jump to channel 5
3927,Ask Live Smart to make it warmer
3928,Talk to Delta Faucet
3929,Ask Delta Faucet to turn my faucet on
3930,Ask Delta Faucet to fill coffee pot
3931,Talk to Alfred Camera
3932,Ask Alfred Camera to disarm.
3933,Ask Alfred Camera to turn on Motion Detection.
3934,Ask Alfred Camera to enable Motion Detection.
3935,Ask Master Automation to turn on the light in the kitchen
3936,Ask RoboVac to start cleaning
3937,Ask RoboVac to go home
3938,Talk to RoboVac
3939,Tell RoboVac to go home
3940,Tell RoboVac to start cleaning
3941,Ask RoboVac to start cleaning.
3942,Ask RoboVac to stop cleaning.
3943,Ask RoboVac to go home.
3944,Ask RoboVac to find my robot.
3945,Ask Harmony to turn off the tv
3946,Ask Harmony to turn off tv
3947,Ask Harmony to turn on the tv
3948,Ask Harmony to turn on tv
3949,Ask Harmony to watch tv
3950,Ask Harmony to pause
3951,Ask Harmony to increase the volume
3952,Ask Harmony to turn off
3953,Ask Harmony to play
3954,Ask Harmony to turn on my TV
3955,Turn off TV
3956,Turn on TV
3957,Activate Good Morning
3958,Turn on Movie Mode
3959,Is the light on in Adam's bathroom?
3960,Are the lights on in the kitchen?
3961,Turn off the kitchen lamps
3962,Turn on the lights
3963,Turn on the lights in the bathroom
3964,Turn on my lights
3965,Switch off the lights
3966,Lower the AC speed
3967,What is the AC doing?
3968,What is the AC speed?
3969,Turn on the AC
3970,Turn off the AC
3971,Stop the AC
3972,Did I set AC to cool?
3973,Make the AC speed lower
3974,Set mode on AC to cool
3975,What cycle is the AC in?
3976,Pause the vacuum
3977,Start vacuuming
3978,Charge the vacuum
3979,Send the vacuum home
3980,Stop vacuuming
3981,Is the vacuum charging?
3982,Stop the vacuum
3983,Start the vacuum
3984,Dock the vacuum
3985,Is the vacuum running?
3986,Activate auto for the humidifier
3987,Set the humidifier to 6
3988,Set the humidifier to auto
3989,Set the humidifier to 35% humidity
3990,Turn off the humidifier
3991,Stop the humidifier
3992,Change the airflow to front on the humidifier
3993,Turn off the camera
3994,Show the Front Door Camera on Living Room TV
3995,Is the Babycam On?
3996,What is on Baby camera?
3997,Turn On Hallway Camera
3998,Show garage camera
3999,Turn on the camera
4000,Is the air purifier on?
4001,Turn on the air purifier
4002,Start the air purifier
4003,Close blinds 10%
4004,Open blinds up to 50%
4005,Close blinds down to 20%
4006,Open the blinds 50%
4007,Open blinds
4008,Close blinds
4009,Open the blinds halfway
4010,Rotate blinds to 20%
4011,Are blinds open?
4012,Close blinds to 50%
4013,Switch off the lights
4014,Turn on Movie Mode
4015,Activate Good Morning
4016,Water the lawn in backyard
4017,Start watering in backyard
4018,Is sprinkler running?
4019,Start watering
4020,Water the lawn
4021,Turn off TV
4022,Turn on TV
4023,Turn down the thermostat
4024,Set the thermostat to 68 degrees
4025,Set the temperature to 65 degrees
4026,What is the temperature inside?
4027,Are the lights on in the master bed room?
4028,Dim the lights
4029,Dim the living room lamps
4030,Is the light on in John's office?
4031,Turn on my lights
4032,Turn on the lights in the master bed room
4033,Close blinds down to 20%
4034,Close blinds down
4035,Open blinds to 20%
4036,Close blinds 10%
4037,Open blinds 50%
4038,Open blinds
4039,Rotate blinds to 20%
4040,Are blinds open?
4041,Open blinds up to 50%
4042,Open the blinds 10%
4043,Is the light on in Adam's bathroom?
4044,Turn off the lights in the kids bedroom
4045,Turn on my lights
4046,Turn off the master bed room lamps
4047,Are the lights on in the master bed room?
4048,Dim the lights
4049,Open the bedroom curtains
4050,Close the curtains half way
4051,Dim the lights in the bathroom
4052,Turn off the lights
4053,Are the lights on in the bathroom?
4054,Turn on my lights
4055,Is the light on in Adam's bathroom?
4056,Turn on the dining room lamps
4057,Turn on TV
4058,Set the temperature to 72 degrees
4059,What is the temperature set to?
4060,Set security to arm
4061,Arm security
4062,Stop the air purifier
4063,Turn off the air purifier
4064,Is the air purifier on?
4065,Turn off speakers
4066,Volume up on TV
4067,Turn on the TV
4068,Resume the TV
4069,Pause the TV
4070,Stop the TV
4071,Mute the TV
4072,Skip ahead on speaker
4073,Make it louder on the TV
4074,Set the temperature on coffee maker to 80 degrees
4075,Turn off the coffee maker
4076,Is the coffee maker on?
4077,Set the humidifier to 35% humidity
4078,Set the humidifier to 7
4079,Deactivate diffused for the humidifier
4080,Turn off the humidifier
4081,Change the airflow to rear on the humidifier
4082,Stop the humidifier
4083,Set the humidifier to manual
4084,Open the bedroom curtains
4085,Close the curtains half way
4086,Open blinds up to 50%
4087,Close blinds to 50%
4088,Open the blinds 30%
4089,Rotate blinds to 20%
4090,Close blinds down to 20%
4091,Open the blinds halfway
4092,Close blinds
4093,Open blinds 50%
4094,Close blinds 10%
4095,Close blinds down
4096,Open the side door
4097,Is the front door closed?
4098,Activate Good Morning
4099,Turn on Movie Mode
4100,Mute the speaker
4101,Stop the speaker
4102,Pause the speaker
4103,Make it louder on the speaker
4104,Volume down on speaker
4105,Resume the speaker
4106,Set the temperature to 70 degrees
4107,Is the kettle on?
4108,Switch off the lights
4109,Set the temperature to 65 degrees
4110,Turn down the thermostat
4111,Turn up the thermostat
4112,What's the temperature inside?
4113,Set the thermostat to 70 degrees
4114,Is the vacuum charging?
4115,Start the vacuum
4116,Start vacuuming
4117,Is the vacuum running?
4118,Send the vacuum home
4119,Pause the vacuum
4120,Charge the vacuum
4121,Stop the vacuum
4122,Stop vacuuming
4123,Dock the vacuum
4124,Turn off the water heater
4125,Turn up the temperature on water heater
4126,Is my water heater on?
4127,Show the Front Door Camera on Living Room TV
4128,Turn On Hallway Camera
4129,Turn off the camera
4130,Show garage camera
4131,Turn on the camera
4132,Is the Babycam On?
4133,What's on Baby camera?
4134,Set fan to 5
4135,Raise the fan speed
4136,Turn on the fan
4137,Lower the fan speed
4138,Make the fan speed higher
4139,Turn off the fan
4140,Make the fan speed lower
4141,What is the fan speed?
4142,Dim the kids bedroom lamps
4143,Turn on my lights
4144,Dim the lights in the kids bedroom
4145,Is the light on in Alice's bedroom?
4146,Are the lights on in the kitchen?
4147,Dim the lights
4148,Set AC to high
4149,Turn on the AC
4150,Set mode on AC to cool
4151,Turn off the AC
4152,Stop the AC
4153,Raise the AC speed
4154,What cycle is the AC in?
4155,Lower the AC speed
4156,Make the AC speed lower
4157,What is the AC doing?
4158,Open upstairs
4159,Is the upstairs closed?
4160,Is the main line leaking water?
4161,Close upstairs
4162,Is the main line open?
4163,Switch off the lights
4164,Start the air purifier
4165,Turn on the air purifier
4166,Is the air purifier on?
4167,Turn on Movie Mode
4168,Activate Good Morning
4169,Set mode on AC to cool
4170,Stop the AC
4171,Turn off the AC
4172,What's AC mode set to?
